Frame,Acquisition Time,Acquisition Time MDT,Cluster Count,Energy(Kev),Dose rate (uSv),SMALL_BLOB,HEAVY_TRACK,HEAVY_BLOB,MEDIUM_BLOB,STRAIGHT_TRACK,LIGHT_TRACK,Altitude,Dose
5740,1:24:20 PM,6:24:20 PM,4,1725.15,0.02,1,1,0,1,0,1,104769.9,1.077885765
5741,1:24:27 PM,6:24:27 PM,10,3675.98,0.04,2,1,0,0,3,4,104769.9,2.296781753
5742,1:24:33 PM,6:24:33 PM,10,3067.12,0.03,3,0,0,1,3,3,104769.9,1.916362936
5743,1:24:39 PM,6:24:39 PM,7,1297.60,0.01,3,0,0,0,0,4,104769.9,0.810752835
5744,1:24:45 PM,6:24:45 PM,10,4544.61,0.05,2,2,0,0,1,5,104769.9,2.839509308
5745,1:24:52 PM,6:24:52 PM,8,4692.07,0.05,3,0,0,0,1,4,104769.9,2.931639078
5746,1:24:58 PM,6:24:58 PM,9,2332.40,0.02,5,0,0,0,3,1,104769.9,1.457300537
5747,1:25:04 PM,6:25:04 PM,6,1627.16,0.02,2,0,0,0,2,2,104769.9,1.016660951
5748,1:25:10 PM,6:25:10 PM,11,3756.90,0.04,4,1,0,0,2,4,104769.9,2.347341165
5749,1:25:17 PM,6:25:17 PM,6,1268.84,0.01,2,0,0,0,2,2,104769.9,0.792780168
5750,1:25:23 PM,6:25:23 PM,15,9493.47,0.10,3,1,0,0,4,7,104769.9,5.931594068
5751,1:25:29 PM,6:25:29 PM,3,336.21,0.00,2,0,0,0,0,1,104769.9,0.210067159
5752,1:25:36 PM,6:25:36 PM,8,2395.05,0.02,2,1,0,0,3,2,104769.9,1.496448619
5753,1:25:42 PM,6:25:42 PM,9,5496.77,0.06,3,0,0,0,2,4,104769.9,3.434421332
5754,1:25:48 PM,6:25:48 PM,6,2501.55,0.03,2,0,0,0,3,1,104769.9,1.562987522
5755,1:25:54 PM,6:25:54 PM,8,2471.69,0.03,2,0,0,0,4,2,104769.9,1.544331376
5756,1:26:01 PM,6:26:01 PM,7,1370.18,0.01,3,0,0,0,2,2,104769.9,0.856100453
5757,1:26:07 PM,6:26:07 PM,4,1514.37,0.02,0,1,0,0,1,2,104769.9,0.946190689
5758,1:26:13 PM,6:26:13 PM,9,4770.98,0.05,2,1,0,0,4,2,104769.9,2.980942674
5759,1:26:20 PM,6:26:20 PM,10,6207.34,0.06,2,1,0,0,2,5,104769.9,3.878395725
5760,1:26:26 PM,6:26:26 PM,9,5205.16,0.05,4,0,0,0,1,4,104769.9,3.252223771
5761,1:26:32 PM,6:26:32 PM,3,989.66,0.01,0,0,0,0,2,1,104769.9,0.618344188
5762,1:26:38 PM,6:26:38 PM,11,7300.44,0.08,3,1,0,1,1,5,104769.9,4.561370294
5763,1:26:45 PM,6:26:45 PM,10,8920.14,0.09,2,2,0,0,2,4,104769.9,5.573369389
5764,1:26:51 PM,6:26:51 PM,10,4056.95,0.04,2,1,0,0,1,6,104769.9,2.534813332
5765,1:26:57 PM,6:26:57 PM,14,11655.35,0.12,2,2,0,1,2,7,104769.9,7.282353803
5766,1:27:03 PM,6:27:03 PM,10,5368.03,0.06,2,0,0,0,4,4,104769.9,3.353989244
5767,1:27:10 PM,6:27:10 PM,9,5639.97,0.06,3,2,0,0,0,4,104769.9,3.523899177
5768,1:27:16 PM,6:27:16 PM,6,6177.98,0.06,2,2,1,0,0,1,104769.9,3.860047388
5769,1:27:22 PM,6:27:22 PM,4,1554.86,0.02,0,0,0,0,2,2,104769.9,0.971489253
5770,1:27:28 PM,6:27:28 PM,8,2361.17,0.02,3,0,0,0,1,4,104769.9,1.475275061
5771,1:27:35 PM,6:27:35 PM,9,6575.10,0.07,1,1,0,0,2,5,104769.9,4.108173497
5772,1:27:41 PM,6:27:41 PM,15,4463.01,0.05,4,2,0,0,5,4,104769.9,2.788520693
5773,1:27:47 PM,6:27:47 PM,7,1384.79,0.01,4,0,0,0,2,1,104769.9,0.865226769
5774,1:27:54 PM,6:27:54 PM,11,4265.35,0.04,4,2,0,0,1,4,104769.9,2.665026487
5775,1:28:00 PM,6:28:00 PM,8,14272.80,0.15,2,2,0,0,1,3,104769.9,8.917753917
5776,1:28:06 PM,6:28:06 PM,7,6750.12,0.07,1,3,0,0,0,3,104769.9,4.217524518
5777,1:28:12 PM,6:28:12 PM,5,1777.72,0.02,1,0,0,0,1,3,104769.9,1.110730644
5778,1:28:19 PM,6:28:19 PM,13,34680.94,0.36,3,3,0,0,1,6,104769.9,21.6689179
5779,1:28:25 PM,6:28:25 PM,9,1492.88,0.02,4,0,0,0,2,3,104769.9,0.932762641
5780,1:28:31 PM,6:28:31 PM,6,1887.29,0.02,0,0,0,0,2,4,104769.9,1.179192161
5781,1:28:37 PM,6:28:37 PM,5,6418.98,0.07,0,2,0,0,0,3,104769.9,4.010630201
5782,1:28:44 PM,6:28:44 PM,37,15545.80,0.16,13,5,0,0,7,12,104769.9,9.713138272
5783,1:28:50 PM,6:28:50 PM,9,4764.00,0.05,1,1,0,0,3,4,104769.9,2.976583076
5784,1:28:56 PM,6:28:56 PM,10,3163.39,0.03,5,0,0,1,3,1,104769.9,1.97651209
5785,1:29:03 PM,6:29:03 PM,2,990.80,0.01,1,0,0,0,1,0,104769.9,0.619057632
5786,1:29:09 PM,6:29:09 PM,5,1525.54,0.02,0,0,0,0,0,5,104769.9,0.953166616
5787,1:29:15 PM,6:29:15 PM,12,5632.09,0.06,2,0,0,0,2,8,104769.9,3.518974056
5788,1:29:21 PM,6:29:21 PM,9,4391.73,0.05,5,0,0,0,4,0,104769.9,2.743984267
5789,1:29:28 PM,6:29:28 PM,9,4451.10,0.05,2,1,0,0,5,1,104769.9,2.781078992
5790,1:29:34 PM,6:29:34 PM,8,5356.77,0.06,3,1,0,0,2,2,104769.9,3.346948361
5791,1:29:40 PM,6:29:40 PM,16,6415.49,0.07,2,0,0,0,7,7,104769.9,4.008450355
5792,1:29:46 PM,6:29:46 PM,5,2587.68,0.03,1,0,0,0,2,2,104769.9,1.616801723
5793,1:29:53 PM,6:29:53 PM,14,7067.22,0.07,4,1,0,0,3,6,104769.9,4.415650967
5794,1:29:59 PM,6:29:59 PM,9,3312.33,0.03,2,2,0,0,1,4,104769.9,2.06956928
5795,1:30:05 PM,6:30:05 PM,9,2948.35,0.03,3,0,0,0,4,2,104769.9,1.842151789
5796,1:30:12 PM,6:30:12 PM,5,570.80,0.01,4,0,0,0,1,0,104769.9,0.356638836
5797,1:30:18 PM,6:30:18 PM,8,2409.78,0.03,4,0,0,0,0,4,104769.9,1.505648044
5798,1:30:24 PM,6:30:24 PM,6,9029.15,0.09,3,2,0,0,0,1,104769.9,5.64148128
5799,1:30:30 PM,6:30:30 PM,7,3456.87,0.04,1,1,0,0,1,4,104769.9,2.159881467
5800,1:30:37 PM,6:30:37 PM,12,6766.95,0.07,4,1,0,0,4,3,104769.9,4.228042957
5801,1:30:43 PM,6:30:43 PM,11,6233.77,0.06,4,2,0,0,2,3,104769.9,3.894909313
5802,1:30:49 PM,6:30:49 PM,8,6776.99,0.07,1,2,0,0,1,4,104769.9,4.234315475
5803,1:30:55 PM,6:30:55 PM,11,2987.86,0.03,7,0,0,0,2,2,104769.9,1.866835475
5804,1:31:02 PM,6:31:02 PM,7,1059.74,0.01,4,0,0,0,1,2,104769.9,0.662135601
5805,1:31:08 PM,6:31:08 PM,6,2061.06,0.02,2,0,0,0,1,3,104769.9,1.287769187
5806,1:31:14 PM,6:31:14 PM,5,1652.07,0.02,2,0,0,0,2,1,104769.9,1.03222717
5807,1:31:21 PM,6:31:21 PM,11,2761.70,0.03,6,2,0,0,0,3,104769.9,1.725534481
5808,1:31:27 PM,6:31:27 PM,5,4817.17,0.05,0,1,0,0,2,2,104769.9,3.009804823
5809,1:31:33 PM,6:31:33 PM,11,2219.60,0.02,7,0,0,0,1,3,104769.9,1.386822411
5810,1:31:39 PM,6:31:39 PM,6,2218.17,0.02,0,0,0,0,2,4,104769.9,1.385927407
5811,1:31:46 PM,6:31:46 PM,8,1249.49,0.01,3,0,0,0,0,5,104769.9,0.780693576
5812,1:31:52 PM,6:31:52 PM,10,3707.64,0.04,4,1,0,0,4,1,104769.9,2.316560789
5813,1:31:58 PM,6:31:58 PM,5,386.13,0.00,3,0,0,0,0,2,104769.9,0.241255337
5814,1:32:04 PM,6:32:04 PM,5,1596.07,0.02,0,0,0,0,2,3,104769.9,0.9972347
5815,1:32:11 PM,6:32:11 PM,5,2954.43,0.03,1,1,0,0,1,2,104769.9,1.845953139
5816,1:32:17 PM,6:32:17 PM,8,3276.85,0.03,2,1,0,0,2,3,104769.9,2.047401115
5817,1:32:23 PM,6:32:23 PM,9,2178.12,0.02,4,1,0,0,1,3,104769.9,1.360904393
5818,1:32:30 PM,6:32:30 PM,8,3171.01,0.03,2,2,0,0,1,3,104769.9,1.981271562
5819,1:32:36 PM,6:32:36 PM,12,8239.32,0.09,2,1,0,0,1,8,104769.9,5.147992084
5820,1:32:42 PM,6:32:42 PM,9,4310.25,0.04,3,0,0,0,2,4,104769.9,2.693079605
5821,1:32:48 PM,6:32:48 PM,14,5911.69,0.06,3,1,0,0,3,7,104769.9,3.693669985
5822,1:32:55 PM,6:32:55 PM,10,4281.48,0.04,1,0,0,0,3,6,104769.9,2.675100266
5823,1:33:01 PM,6:33:01 PM,9,2299.46,0.02,1,0,0,0,2,6,104769.9,1.436722868
5824,1:33:07 PM,6:33:07 PM,17,4904.53,0.05,6,0,0,0,3,8,104769.9,3.064385226
5825,1:33:13 PM,6:33:13 PM,7,1984.78,0.02,2,0,0,0,1,4,104769.9,1.240105555
5826,1:33:20 PM,6:33:20 PM,9,6553.04,0.07,2,0,1,0,1,5,104769.9,4.094392768
5827,1:33:26 PM,6:33:26 PM,11,4067.38,0.04,3,2,0,1,2,3,104769.9,2.541329133
5828,1:33:32 PM,6:33:32 PM,11,3091.89,0.03,5,0,0,0,3,3,104769.9,1.931835539
5829,1:33:39 PM,6:33:39 PM,14,2269.43,0.02,10,1,0,0,2,1,104769.9,1.417959952
5830,1:33:45 PM,6:33:45 PM,12,3634.83,0.04,2,2,0,0,0,8,104769.9,2.271067457
5831,1:33:51 PM,6:33:51 PM,12,6452.26,0.07,4,1,0,0,6,1,104769.9,4.031420054
5832,1:33:57 PM,6:33:57 PM,14,4841.75,0.05,4,1,0,0,4,5,104769.9,3.02516026
5833,1:34:04 PM,6:34:04 PM,11,5531.95,0.06,2,1,0,0,4,4,104769.9,3.456406123
5834,1:34:10 PM,6:34:10 PM,15,9329.47,0.10,2,1,0,0,4,8,104769.9,5.829127357
5835,1:34:16 PM,6:34:16 PM,7,2544.44,0.03,2,0,0,0,2,3,104769.9,1.589788221
5836,1:34:22 PM,6:34:22 PM,8,4349.18,0.05,1,0,0,0,4,3,104769.9,2.717401089
5837,1:34:29 PM,6:34:29 PM,14,8094.47,0.08,4,2,0,0,2,6,104769.9,5.057486258
5838,1:34:35 PM,6:34:35 PM,9,2212.71,0.02,4,0,0,0,3,2,104769.9,1.382517569
5839,1:34:41 PM,6:34:41 PM,13,4425.22,0.05,5,0,0,0,0,8,104769.9,2.764910707
5840,1:34:47 PM,6:34:47 PM,5,3016.67,0.03,0,1,0,0,1,3,104769.9,1.884840964
5841,1:34:54 PM,6:34:54 PM,12,7727.77,0.08,2,1,0,0,3,6,104769.9,4.828371775
5842,1:35:00 PM,6:35:00 PM,12,4750.64,0.05,5,1,0,0,3,3,104769.9,2.968236741
5843,1:35:06 PM,6:35:06 PM,9,5830.21,0.06,1,1,0,0,1,6,104769.9,3.642759807
5844,1:35:13 PM,6:35:13 PM,4,1284.76,0.01,0,0,0,0,1,3,104769.9,0.802724914
5845,1:35:19 PM,6:35:19 PM,17,6830.05,0.07,7,1,0,0,7,2,104769.9,4.267469324
5846,1:35:25 PM,6:35:25 PM,7,4555.00,0.05,4,1,0,0,0,2,104769.9,2.845998344
5847,1:35:31 PM,6:35:31 PM,7,1627.35,0.02,2,1,0,0,1,3,104769.9,1.016779532
5848,1:35:38 PM,6:35:38 PM,12,13416.78,0.14,3,1,0,0,2,6,104769.9,8.382907412
5849,1:35:44 PM,6:35:44 PM,6,5641.34,0.06,2,0,0,0,1,3,104769.9,3.524752757
5850,1:35:50 PM,6:35:50 PM,11,9353.70,0.10,2,1,0,0,4,4,104769.9,5.844265193
5851,1:35:56 PM,6:35:56 PM,10,10063.63,0.10,1,2,0,0,2,5,104769.9,6.287831872
5852,1:36:03 PM,6:36:03 PM,8,3221.38,0.03,1,0,0,0,1,6,104769.9,2.01274495
5853,1:36:09 PM,6:36:09 PM,5,1119.44,0.01,2,0,0,0,3,0,104769.9,0.699434691
5854,1:36:15 PM,6:36:15 PM,6,2069.56,0.02,1,0,0,0,1,4,104769.9,1.29307702
5855,1:36:22 PM,6:36:22 PM,8,2431.63,0.03,1,0,0,0,1,6,104769.9,1.519301373
5856,1:36:28 PM,6:36:28 PM,16,4554.83,0.05,7,2,0,0,2,5,104769.9,2.845891808
5857,1:36:34 PM,6:36:34 PM,17,6316.25,0.07,4,0,0,0,5,8,104769.9,3.946440131
5858,1:36:40 PM,6:36:40 PM,9,3715.79,0.04,2,1,0,0,3,3,104769.9,2.321656497
5859,1:36:47 PM,6:36:47 PM,9,5674.71,0.06,2,2,0,0,2,3,104769.9,3.545601047
5860,1:36:53 PM,6:36:53 PM,10,2305.90,0.02,6,0,0,0,4,0,104769.9,1.440743418
5861,1:36:59 PM,6:36:59 PM,8,2881.01,0.03,4,0,0,0,3,1,104769.9,1.800079138
5862,1:37:05 PM,6:37:05 PM,5,5269.92,0.05,1,1,0,0,0,3,104769.9,3.292687659
5863,1:37:12 PM,6:37:12 PM,10,3899.41,0.04,5,2,0,0,1,2,104769.9,2.436383022
5864,1:37:18 PM,6:37:18 PM,15,4680.76,0.05,6,0,0,0,2,7,104769.9,2.924572522
5865,1:37:24 PM,6:37:24 PM,12,9371.31,0.10,4,1,0,0,1,6,104769.9,5.855269478
5866,1:37:31 PM,6:37:31 PM,11,4626.37,0.05,4,1,0,0,3,3,104769.9,2.890590826
5867,1:37:37 PM,6:37:37 PM,9,2288.58,0.02,6,1,0,0,1,1,104769.9,1.42992495
5868,1:37:43 PM,6:37:43 PM,15,40652.70,0.42,5,2,0,0,1,7,104769.9,25.4001189
5869,1:37:49 PM,6:37:49 PM,6,2182.69,0.02,1,1,0,0,2,2,104769.9,1.363764071
5870,1:37:56 PM,6:37:56 PM,6,1841.86,0.02,1,1,0,0,2,2,104769.9,1.150809621
5871,1:38:02 PM,6:38:02 PM,7,3364.15,0.04,4,2,0,0,0,1,104769.9,2.101949821
5872,1:38:08 PM,6:38:08 PM,6,1684.13,0.02,2,1,0,0,1,2,104769.9,1.052255285
5873,1:38:14 PM,6:38:14 PM,14,3244.89,0.03,4,2,0,0,4,4,104769.9,2.027432176
5874,1:38:21 PM,6:38:21 PM,9,6031.75,0.06,3,2,0,0,0,4,104769.9,3.768682446
5875,1:38:27 PM,6:38:27 PM,5,1845.40,0.02,1,0,0,0,2,2,104769.9,1.153022443
5876,1:38:33 PM,6:38:33 PM,12,4898.75,0.05,6,1,0,0,2,3,104769.9,3.060775421
5877,1:38:40 PM,6:38:40 PM,7,3850.16,0.04,0,0,0,0,2,5,104769.9,2.405612487
5878,1:38:46 PM,6:38:46 PM,14,4334.61,0.05,2,0,0,0,4,8,104769.9,2.708296393
5879,1:38:52 PM,6:38:52 PM,15,4053.14,0.04,6,0,0,0,3,6,104769.9,2.532435087
5880,1:38:58 PM,6:38:58 PM,12,6727.39,0.07,2,2,0,0,3,5,104769.9,4.20332439
5881,1:39:05 PM,6:39:05 PM,7,3374.92,0.04,1,0,0,0,2,4,104769.9,2.108675965
5882,1:39:11 PM,6:39:11 PM,4,1310.82,0.01,0,0,0,0,1,3,104769.9,0.819012031
5883,1:39:17 PM,6:39:17 PM,12,3899.57,0.04,2,1,0,0,2,7,104769.9,2.436479422
5884,1:39:23 PM,6:39:23 PM,10,2723.25,0.03,4,0,0,0,3,3,104769.9,1.701510312
5885,1:39:30 PM,6:39:30 PM,9,2404.55,0.03,2,0,0,0,4,3,104769.9,1.50238116
5886,1:39:36 PM,6:39:36 PM,11,29089.90,0.30,4,1,0,0,2,4,104769.9,18.17559173
5887,1:39:42 PM,6:39:42 PM,4,2310.89,0.02,0,0,0,0,3,1,104769.9,1.443864674
5888,1:39:49 PM,6:39:49 PM,18,7979.22,0.08,6,2,0,0,3,7,104769.9,4.985478875
5889,1:39:55 PM,6:39:55 PM,7,27043.28,0.28,3,2,0,0,1,1,104769.9,16.89685141
5890,1:40:01 PM,6:40:01 PM,6,16294.00,0.17,1,1,0,0,1,3,104769.9,10.18061493
5891,1:40:07 PM,6:40:07 PM,11,4705.86,0.05,3,0,0,0,5,3,104769.9,2.940255194
5892,1:40:14 PM,6:40:14 PM,9,4785.61,0.05,1,1,0,0,2,5,104769.9,2.990088351
5893,1:40:20 PM,6:40:20 PM,6,3306.87,0.03,1,0,0,0,1,4,104769.9,2.06615751
5894,1:40:26 PM,6:40:26 PM,7,1361.24,0.01,3,0,0,0,1,3,104769.9,0.850510658
5895,1:40:32 PM,6:40:32 PM,6,1775.89,0.02,3,0,0,0,2,1,104769.9,1.109588608
5896,1:40:39 PM,6:40:39 PM,14,9863.03,0.10,1,1,0,1,2,9,104769.9,6.162495529
5897,1:40:45 PM,6:40:45 PM,11,2478.60,0.03,4,0,0,0,2,5,104769.9,1.548650285
5898,1:40:51 PM,6:40:51 PM,17,6478.45,0.07,3,1,0,0,2,11,104769.9,4.047787707
5899,1:40:57 PM,6:40:57 PM,10,85071.26,0.89,0,1,0,0,2,7,104769.9,53.15317853
5900,1:41:04 PM,6:41:04 PM,11,3915.77,0.04,3,0,0,0,7,1,104769.9,2.446600849
5901,1:41:10 PM,6:41:10 PM,10,16436.58,0.17,3,1,0,0,1,5,104769.9,10.26970125
5902,1:41:16 PM,6:41:16 PM,9,6284.96,0.07,2,1,0,0,0,6,104769.9,3.926893865
5903,1:41:23 PM,6:41:23 PM,14,9172.23,0.10,3,1,0,0,3,7,104769.9,5.730878702
5904,1:41:29 PM,6:41:29 PM,8,1462.88,0.02,5,1,0,0,0,2,104769.9,0.914016593
5905,1:41:35 PM,6:41:35 PM,4,1677.26,0.02,2,1,0,0,1,0,104769.9,1.047964782
5906,1:41:41 PM,6:41:41 PM,5,1872.80,0.02,1,1,0,0,1,2,104769.9,1.170137011
5907,1:41:48 PM,6:41:48 PM,6,2343.21,0.02,3,1,0,0,2,0,104769.9,1.464058558
5908,1:41:54 PM,6:41:54 PM,11,4078.06,0.04,4,1,0,0,4,2,104769.9,2.548006195
5909,1:42:00 PM,6:42:00 PM,12,3971.25,0.04,3,1,0,0,3,5,104769.9,2.481265405
5910,1:42:06 PM,6:42:06 PM,13,3857.95,0.04,4,0,0,0,5,4,104769.9,2.410476069
5911,1:42:13 PM,6:42:13 PM,12,4157.05,0.04,6,1,0,0,3,2,104769.9,2.597358039
5912,1:42:19 PM,6:42:19 PM,11,4263.41,0.04,3,2,0,0,1,5,104769.9,2.663812449
5913,1:42:25 PM,6:42:25 PM,13,3940.21,0.04,5,0,0,0,2,6,104769.9,2.461875641
5914,1:42:32 PM,6:42:32 PM,7,9125.91,0.10,2,2,0,0,3,0,104769.9,5.70194124
5915,1:42:38 PM,6:42:38 PM,5,1552.25,0.02,1,0,0,0,3,1,104769.9,0.969855268
5916,1:42:44 PM,6:42:44 PM,13,2895.77,0.03,5,1,0,0,3,4,104769.9,1.809301832
5917,1:42:50 PM,6:42:50 PM,16,66991.34,0.70,3,2,0,0,4,7,104769.9,41.85670402
5918,1:42:57 PM,6:42:57 PM,7,3323.36,0.03,0,0,0,0,3,4,104769.9,2.076463853
5919,1:43:03 PM,6:43:03 PM,17,6417.87,0.07,4,2,0,0,2,9,104769.9,4.009933574
5920,1:43:09 PM,6:43:09 PM,14,7401.17,0.08,2,0,0,0,2,10,104769.9,4.62430611
5921,1:43:15 PM,6:43:15 PM,4,804.21,0.01,1,0,0,0,0,3,104769.9,0.502476737
5922,1:43:22 PM,6:43:22 PM,10,5685.01,0.06,2,1,0,0,1,6,104769.9,3.552039909
5923,1:43:28 PM,6:43:28 PM,14,6664.54,0.07,5,1,0,0,3,5,104769.9,4.164053912
5924,1:43:34 PM,6:43:34 PM,3,625.70,0.01,1,0,0,0,1,1,104769.9,0.390943189
5925,1:43:41 PM,6:43:41 PM,7,1523.42,0.02,2,0,0,0,1,4,104769.9,0.95184328
5926,1:43:47 PM,6:43:47 PM,8,1606.20,0.02,3,0,0,0,1,4,104769.9,1.003565867
5927,1:43:53 PM,6:43:53 PM,9,4430.54,0.05,1,0,0,0,3,5,104769.9,2.768235724
5928,1:43:59 PM,6:43:59 PM,9,3857.71,0.04,2,2,1,0,3,1,104769.9,2.410324248
5929,1:44:06 PM,6:44:06 PM,12,2858.71,0.03,3,0,0,0,3,6,104769.9,1.786144082
5930,1:44:12 PM,6:44:12 PM,20,7894.78,0.08,5,2,0,0,8,5,104769.9,4.932716524
5931,1:44:18 PM,6:44:18 PM,8,1691.83,0.02,1,0,0,0,3,4,104769.9,1.057066109
5932,1:44:24 PM,6:44:24 PM,7,2717.92,0.03,2,0,0,0,3,2,104769.9,1.698178753
5933,1:44:31 PM,6:44:31 PM,6,2865.63,0.03,3,1,0,0,1,1,104769.9,1.790465591
5934,1:44:37 PM,6:44:37 PM,3,772.80,0.01,1,0,0,0,0,2,104769.9,0.482848632
5935,1:44:43 PM,6:44:43 PM,7,4368.87,0.05,1,1,0,0,2,3,104769.9,2.729701573
5936,1:44:50 PM,6:44:50 PM,15,3494.90,0.04,5,0,0,0,1,9,104769.9,2.183643379
5937,1:44:56 PM,6:44:56 PM,7,3304.03,0.03,0,1,0,0,2,4,104769.9,2.064381796
5938,1:45:02 PM,6:45:02 PM,10,2561.36,0.03,2,0,0,0,2,6,104769.9,1.600359006
5939,1:45:08 PM,6:45:08 PM,6,2339.49,0.02,0,0,0,0,2,4,104769.9,1.461733869
5940,1:45:15 PM,6:45:15 PM,10,2659.63,0.03,4,0,0,0,4,2,104769.9,1.661756618
5941,1:45:21 PM,6:45:21 PM,2,719.99,0.01,1,1,0,0,0,0,104769.9,0.449854717
5942,1:45:27 PM,6:45:27 PM,9,11205.61,0.12,1,1,1,0,4,2,104769.9,7.001349868
5943,1:45:34 PM,6:45:34 PM,8,1598.19,0.02,2,0,0,0,2,4,104769.9,0.998559838
5944,1:45:40 PM,6:45:40 PM,7,4361.15,0.05,3,1,0,0,2,1,104769.9,2.724881399
5945,1:45:46 PM,6:45:46 PM,9,2471.95,0.03,2,0,0,0,2,5,104769.9,1.544491157
5946,1:45:52 PM,6:45:52 PM,16,8566.03,0.09,3,2,1,0,3,7,104769.9,5.352122855
5947,1:45:59 PM,6:45:59 PM,14,15484.26,0.16,5,2,0,0,0,7,104769.9,9.674685505
5948,1:46:05 PM,6:46:05 PM,8,2770.87,0.03,2,1,0,0,2,3,104769.9,1.731260938
5949,1:46:11 PM,6:46:11 PM,16,4798.04,0.05,3,0,0,0,4,9,104769.9,2.997853202
5950,1:46:17 PM,6:46:17 PM,6,1488.09,0.02,2,0,0,0,2,2,104769.9,0.92977044
5951,1:46:24 PM,6:46:24 PM,9,2770.93,0.03,3,0,0,0,3,3,104769.9,1.731298636
5952,1:46:30 PM,6:46:30 PM,6,1635.46,0.02,2,1,0,0,3,0,104769.9,1.021851004
5953,1:46:36 PM,6:46:36 PM,5,1362.62,0.01,2,0,0,0,1,2,104769.9,0.851375056
5954,1:46:42 PM,6:46:42 PM,9,2352.73,0.02,4,1,0,0,1,3,104769.9,1.470005208
5955,1:46:49 PM,6:46:49 PM,11,4335.77,0.05,3,0,0,0,3,5,104769.9,2.709024586
5956,1:46:55 PM,6:46:55 PM,16,4715.05,0.05,5,1,0,0,5,5,104769.9,2.946001552
5957,1:47:01 PM,6:47:01 PM,2,263.16,0.00,1,0,0,0,0,1,104769.9,0.164425565
5958,1:47:08 PM,6:47:08 PM,8,4315.50,0.04,2,2,0,0,2,2,104769.9,2.696358925
5959,1:47:14 PM,6:47:14 PM,7,3433.50,0.04,2,0,0,0,1,4,104769.9,2.145274192
5960,1:47:20 PM,6:47:20 PM,15,4584.59,0.05,1,1,0,0,4,9,104769.9,2.864485061
5961,1:47:26 PM,6:47:26 PM,7,2148.81,0.02,3,0,0,0,2,2,104769.9,1.342590595
5962,1:47:33 PM,6:47:33 PM,10,4824.43,0.05,2,1,0,0,0,7,104769.9,3.014342677
5963,1:47:39 PM,6:47:39 PM,11,4359.27,0.05,2,2,0,0,2,5,104769.9,2.723704399
5964,1:47:45 PM,6:47:45 PM,11,1830.99,0.02,5,0,0,0,2,4,104769.9,1.14401497
5965,1:47:51 PM,6:47:51 PM,9,3587.49,0.04,0,1,0,0,3,5,104769.9,2.24149429
5966,1:47:58 PM,6:47:58 PM,4,48642.76,0.51,0,1,0,0,0,3,104769.9,30.39236991
5967,1:48:04 PM,6:48:04 PM,7,2066.81,0.02,4,0,0,0,2,1,104769.9,1.291359051
5968,1:48:10 PM,6:48:10 PM,12,4360.62,0.05,3,2,0,1,3,3,104769.9,2.724545953
5969,1:48:17 PM,6:48:17 PM,11,2599.63,0.03,4,0,0,1,2,4,104769.9,1.624269548
5970,1:48:23 PM,6:48:23 PM,4,1876.26,0.02,0,1,0,0,3,0,104769.9,1.172302945
5971,1:48:29 PM,6:48:29 PM,8,6630.71,0.07,2,2,1,0,1,2,104769.9,4.142920636
5972,1:48:35 PM,6:48:35 PM,8,3589.90,0.04,0,0,0,0,1,7,104769.9,2.242999452
5973,1:48:42 PM,6:48:42 PM,12,2428.16,0.03,3,1,0,0,2,6,104769.9,1.517135902
5974,1:48:48 PM,6:48:48 PM,10,5770.85,0.06,0,1,0,0,2,7,104769.9,3.605669387
5975,1:48:54 PM,6:48:54 PM,8,2582.29,0.03,2,0,0,0,3,3,104769.9,1.613437291
5976,1:49:00 PM,6:49:00 PM,9,2620.02,0.03,3,1,0,0,1,4,104769.9,1.637009771
5977,1:49:07 PM,6:49:07 PM,9,3473.73,0.04,4,1,0,0,2,2,104769.9,2.170415096
5978,1:49:13 PM,6:49:13 PM,3,972.69,0.01,0,0,0,0,2,1,104769.9,0.607744366
5979,1:49:19 PM,6:49:19 PM,8,2982.40,0.03,1,1,0,0,1,5,104769.9,1.863424378
5980,1:49:26 PM,6:49:26 PM,11,3593.59,0.04,2,1,0,0,4,4,104769.9,2.245300195
5981,1:49:32 PM,6:49:32 PM,7,1229.06,0.01,3,0,0,0,1,3,104769.9,0.767924642
5982,1:49:38 PM,6:49:38 PM,16,8884.59,0.09,7,3,0,0,3,3,104769.9,5.551159474
5983,1:49:44 PM,6:49:44 PM,4,596.71,0.01,1,0,0,0,0,3,104769.9,0.372831263
5984,1:49:51 PM,6:49:51 PM,4,1265.87,0.01,1,1,0,0,1,1,104769.9,0.790922408
5985,1:49:57 PM,6:49:57 PM,11,3598.21,0.04,3,2,0,0,3,3,104769.9,2.248186757
5986,1:50:03 PM,6:50:03 PM,9,2397.22,0.02,2,0,0,0,2,5,104769.9,1.49780444
5987,1:50:09 PM,6:50:09 PM,6,1206.28,0.01,2,0,0,0,1,3,104769.9,0.753693315
5988,1:50:16 PM,6:50:16 PM,11,4926.80,0.05,3,2,0,0,2,4,104769.9,3.078299897
5989,1:50:22 PM,6:50:22 PM,11,8708.26,0.09,3,1,0,0,3,4,104769.9,5.440989364
5990,1:50:28 PM,6:50:28 PM,8,2205.94,0.02,2,0,0,0,3,3,104769.9,1.378291342
5991,1:50:35 PM,6:50:35 PM,6,4535.86,0.05,1,1,0,0,1,3,104769.9,2.834039399
